ID	pair	pairing_type	inter_vs_intra	dvh	D.line	D.generation	D.epd	D.colony	mmp	M.line	M.generation	M.epd	M.colony	rate	yield	source	used.model	picked.model	measure	avg.rate	sd.rate	avg.yield	sd.yield
28	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022647797	0.474675744	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
29	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022061461	0.464355933	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
30	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021472572	0.471500136	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
31	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022435159	0.45816913	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
32	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023401686	0.487172757	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
33	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.024049708	0.491332136	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
34	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023566691	0.476497416	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
55	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018239502	0.49285237	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
56	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019114616	0.478173414	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
57	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017858501	0.490088011	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
58	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020075119	0.469279609	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
59	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.016522416	0.515377644	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
60	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020274742	0.507286187	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
61	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022238943	0.483402459	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
82	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01761638	0.513355923	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
83	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018656784	0.495492434	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
84	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017174083	0.51309097	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
85	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01936804	0.486750544	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
86	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.015015841	0.554065086	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
87	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019686391	0.526991713	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
88	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021364305	0.500506222	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
109	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022805669	0.48052413	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
110	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.032400388	0.471465396	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
111	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019935757	0.475452439	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
112	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.024215095	0.46078464	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
113	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020474276	0.494408336	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
114	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.027384168	0.508296981	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
115	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021368316	0.476670068	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
247	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022509503	0.443926126	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
248	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022704235	0.462265191	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
249	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023783174	0.447343866	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
250	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022891783	0.445577985	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
251	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023302731	0.466468995	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
252	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022458253	0.446243316	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
253	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021117543	0.427066559	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
254	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022440118	0.441109848	Jess	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
268	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022509503	0.443926126	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
269	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022704235	0.462265191	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
270	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023783174	0.447343866	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
271	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022891783	0.445577985	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
272	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023302731	0.466468995	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
273	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022458253	0.446243316	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
274	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021117543	0.427066559	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
275	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022440118	0.441109848	Jess	richards	richards	OD600	0.022748977	0.000824962	0.464882199	0.017598963
289	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01873477	0.447562534	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
290	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017782832	0.467196229	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
291	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01988553	0.450756614	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
292	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018733263	0.44944281	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
293	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.014685278	0.474152029	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
294	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018399073	0.450387249	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
295	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.016380487	0.432247398	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
296	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018586386	0.445344667	Jess	logistic	logistic	OD600	0.018500764	0.001812339	0.470236615	0.024437252
314	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020110463	0.449366539	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
315	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019027098	0.469614117	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
316	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020973832	0.452800377	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
317	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019917547	0.451544054	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
318	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.015996705	0.47697227	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
319	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019588515	0.45260369	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
320	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017411434	0.434888008	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
321	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019250844	0.448321729	Jess	gompertz	gompertz	OD600	0.018743884	0.001780382	0.481757579	0.03480087
335	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019401227	0.460980463	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
336	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.0198728	0.471545483	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
337	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.02055001	0.458272469	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
338	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019906396	0.45481468	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
339	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.02129682	0.479217037	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
340	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019905886	0.456647246	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
341	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019499733	0.433202345	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
342	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020519375	0.456410122	Jess	spline	spline	OD600	0.021969061	0.00359339	0.469246122	0.018086733
356	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022509503	0.443926126	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
357	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022704235	0.462265191	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
358	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023783174	0.447343866	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
359	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022891783	0.445577985	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
360	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023302731	0.466468995	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
361	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022458253	0.446243316	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
362	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021117543	0.427066559	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
363	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022440118	0.441109848	nickrevived	default	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
377	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022509503	0.443926126	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
378	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022704235	0.462265191	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
379	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023783174	0.447343866	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
380	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022891783	0.445577985	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
381	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.023302731	0.466468995	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
382	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022458253	0.446243316	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
383	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.021117543	0.427066559	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
384	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.022440118	0.441109848	nickrevived	richards	richards	OD600	0.022650918	0.000776486	0.447500236	0.012272289
398	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01873477	0.447562534	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
399	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017782832	0.467196229	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
400	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.01988553	0.450756614	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
401	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018733263	0.44944281	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
402	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.014685278	0.474152029	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
403	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018399073	0.450387249	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
404	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.016380487	0.432247398	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
405	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.018586386	0.445344667	nickrevived	logistic	logistic	OD600	0.017898452	0.001634921	0.452136191	0.013018259
423	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020110463	0.449366539	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
424	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019027098	0.469614117	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
425	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020973832	0.452800377	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
426	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019917547	0.451544054	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
427	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.015996705	0.47697227	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
428	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019588515	0.45260369	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
429	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.017411434	0.434888008	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
430	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019250844	0.448321729	nickrevived	gompertz	gompertz	OD600	0.019034555	0.001599768	0.454513848	0.013081142
444	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019401227	0.460980463	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
445	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.0198728	0.471545483	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
